藏品编号,藏品名称,作者,时间,朝代,类别,尺寸,媒介,摘要,信用信息,图片链接,详情链接
234802,Untitled,Artist/maker unknown,Early 20th century,Qing Dynasty (1644-1911) or later,Prints,"Image: 6 13/16 × 4 15/16 inches (17.3 × 12.6 cm)
Sheet: 10 9/16 × 6 1/2 inches (26.8 × 16.5 cm)",Stencil-colored woodcut,,"Gift of Carl Zigrosser, 1972","https://iiif.micr.io/NFJoX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/234802
265078,Fan,Artist/maker unknown,1840-1850,Qing Dynasty (1644-1911),Costume (including accessories),9 x 16 1/2 inches (22.9 x 41.9 cm),"Gouache on paper leaf with silk and ivory appliqué, carved ivory sticks and guards, brass loop with silk tassels",,"Gift of the estate of Mrs. Charles S. Bromley, 1971","https://iiif.micr.io/Cyiot/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/265078
265336,Lobed Dish with Cloud Scrolls,Artist/maker unknown,Mid-1500s,Ming Dynasty (1368-1644),Containers,2 1/16 × 21 5/8 inches (5.3 × 55 cm),Lacquered wood,,"Gift of J. T. Tai, 1979","https://iiif.micr.io/LgJWm/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/265336
270836,Bowl with three fish design,Artist/maker unknown,Late 19th century?,Qing Dynasty (1644-1911),Containers,3 5/8 x 8 7/8 x 8 7/8 inches (9.2 x 22.5 x 22.5 cm),Glazed porcelain with underglaze red decoration (Jingdezhen ware),,"The Henry P. McIlhenny Collection in memory of Frances P. McIlhenny, 1986","https://iiif.micr.io/aiXHV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/270836
276643,Teapot,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Containers,11 x 11 3/4 inches (27.9 x 29.8 cm),"Porcelain with overglaze enamel and gold decoration, wood, metal",,"Gift from Doris Duke's Southeastern Asian Art Collection, 2003","https://iiif.micr.io/kYTDu/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/276643
324733,Saucer,Artist/maker unknown,1736-1795,Qing Dynasty (1644-1911),Containers,4 15/16 × 13/16 inches (12.5 × 2.1 cm),Porcelain with overglaze enamel decoration,,"Bequest of Dr. Francis W. Lewis, 1902","https://iiif.micr.io/jrZht/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/324733
325295,Saucer,Artist/maker unknown,1736-1795,Qing Dynasty (1644-1911),Containers,4 5/16 × 13/16 inches (11 × 2 cm),Porcelain with underglaze and overglaze design,,"Bequest of Miss Cornelia Thompson, 1904","https://iiif.micr.io/EbpKj/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/325295
42794,The Daoist Immortal Lü Dongbin,Artist/maker unknown,16th century,Ming Dynasty (1368-1644),Paintings,"image: 38 3/16 × 14 9/16 inches (97 × 37 cm)
overall with mounting: 74 7/16 x 20 1/16 inches (189 x 51 cm)
overall with knobs: 76 3/8 x 22 inches (194 x 55.9 cm)",Ink and color on silk; hanging scroll,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/hRtwL/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42794
37592,Vase,Artist/maker unknown,1796-1820,Qing Dynasty (1644-1911),Containers,10 1/2 x 8 3/8 inches (26.7 x 21.3 cm),Porcelain with overglaze enamel decoration,,"The Bloomfield Moore Collection, 1882","https://iiif.micr.io/Jjfdv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37592
37629,Saucer,Artist/maker unknown,1796-1820,Qing Dynasty (1644-1911),Containers,1 1/8 x 6 1/16 inches (2.9 x 15.4 cm),Porcelain with overglaze enamel decoration (Famille rose),,"The Bloomfield Moore Collection, 1882","https://iiif.micr.io/BnAqN/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37629
37756,Bowl,Artist/maker unknown,1796-1820,Qing Dynasty (1644-1911),Containers,3 x 6 7/8 inches (7.6 x 17.5 cm),"Porcelain with rice grain pattern and underglaze decoration, blue-and-white",,"The Bloomfield Moore Collection, 1882","https://iiif.micr.io/RfbxE/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/37756
38000,Teapot,Artist/maker unknown,1736-1795,Qing Dynasty (1644-1911),Containers,4 3/4 x 6 11/16 inches (12 x 17 cm),Porcelain with overglaze enamel and gilt decoration,,"Gift of Dr. Francis W. Lewis, 1893","https://iiif.micr.io/BzoaD/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/38000
38357,Cup,Artist/maker unknown,1796-1820,Qing Dynasty (1644-1911),Containers,1 1/2 × 2 11/16 inches (3.8 × 6.8 cm),Porcelain with overglaze enamel decoration,,"The Bloomfield Moore Collection, 1899","https://iiif.micr.io/JzPRB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/38357
38601,Vase,Artist/maker unknown,c. 1750,Qing Dynasty (1644-1911),Containers,6 1/2 x 11 inches (16.5 x 28 cm),"Glazed porcelain, monochrome",,"Bequest of Dr. Francis W. Lewis, 1902","https://iiif.micr.io/xZuAI/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/38601
39300,Bowl,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,2 5/8 x 8 1/8 inches (6.7 x 20.6 cm),Porcelain with enamel decoration ('tiger skin' or 'egg and spinach' glaze) on biscuit,,"Bequest of Miss Cornelia Thompson, 1904","https://iiif.micr.io/zsOJC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39300
39671,Vase,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,5 1/8 x 2 3/8 inches (13 x 6 cm),Porcelain with underglaze blue decoration,,"Gift of Mrs. Charles Platt, 1909","https://iiif.micr.io/wBIxt/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/39671
40889,Ridge Tile with Sea Horse,Artist/maker unknown,1368-1644,Ming Dynasty (1368-1644),Architecture (including fragments),10 1/2 x 6 7/8 inches (26.7 x 17.4 cm),Glazed earthenware,,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/AftPX/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40889
40954,Figure of a Recumbent Boar,Artist/maker unknown,7th century,Tang Dynasty (618-907),Sculpture,2 5/16 x 4 3/4 inches (5.9 x 12.1 cm),"Glazed, slipped and painted earthenware",,"Gift of Charles H. Ludington from the George Crofts Collection, 1923","https://iiif.micr.io/ePQrE/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/40954
41480,Vase with Garlic-Form Mouth,Artist/maker unknown,17th century,Ming Dynasty (1368-1644),Containers,10 1/16 x 5 1/8 inches (25.6 x 13 cm),"Glazed porcelain, celadon glaze",,"Gift of Lydia Thompson Morris, 1925","https://iiif.micr.io/SeeZz/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41480
41691,Hu Form Vase,Artist/maker unknown,206 BCE-220 CE or 3rd century,Han Dynasty (206 BCE-220 CE),Containers,12 1/8 x 5 5/8 x 5 1/2 inches (30.8 x 14.3 x 14 cm),"Stoneware, burnished",,"Gift of Horace H. F. Jayne, 1926","https://iiif.micr.io/pQsSC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/41691
42624,Scholar Seated by a Stream,Artist/maker unknown,1644-1911,Qing Dynasty (1644-1911),Paintings,"image: 47 × 21 1/16 inches (119.4 × 53.5 cm)
overall with mounting: 100 13/16 x 24 5/8 inches (256 x 62.5 cm)",Ink and color on silk; hanging scroll,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/WInlw/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42624
42833,Boating in a Snowy Landscape,Artist/maker unknown,1644-1911,Qing Dynasty (1644-1911),Paintings,9 1/4 × 10 1/2 inches (23.5 × 26.7 cm),Ink and color on silk,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/ouuMv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42833
42853,Herdsboy and Buffalo in Water,Artist/maker unknown,1368-1644,Ming Dynasty (1368-1644),Paintings,9 7/16 × 9 5/8 inches (23.9 × 24.4 cm),Ink and color on silk; mounted as an album leaf,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/RPyqC/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42853
42870,Crossing a Waterfall,Artist/maker unknown,1271-1368,Yuan Dynasty (1271-1368) or later,Paintings,8 7/8 × 9 3/4 inches (22.5 × 24.7 cm),Ink on silk; mounted as an album leaf,,"Purchased with Museum funds from the Simkhovitch Collection, 1929","https://iiif.micr.io/wXtWc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/42870
45262,Vase,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,18 9/16 x 9 1/16 inches (47.2 x 23 cm),Porcelain with underglaze blue decoration (Jingdezhen ware),,"Bequest of John W. Pepper, 1935","https://iiif.micr.io/hMOZG/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/45262
46190,Jar,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,9 x 8 7/16 inches (22.8 x 21.4 cm),Porcelain with underglaze blue decoration,,"Gift of Mrs. Edward H. Feenessy in memory of Horace Trumbauer, 1941","https://iiif.micr.io/UvwMn/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/46190
49553,Dish,Artist/maker unknown,13th - 14th century,Jin Dynasty (1115-1234) - Yuan Dynasty (1271-1368),Containers,1 5/16 x 6 5/8 inches (3.4 x 16.8 cm),Glazed stoneware (Jun ware),,"Gift of John Story Jenks, 1945","https://iiif.micr.io/TocMS/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/49553
49665,Jarlet,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,2 1/8 x 3 1/16 inches (5.4 x 7.7 cm),Porcelain with underglaze blue decoration; ivory cover,,"Gift of Elise Robinson Paumgarten from the Sallie Crozer Hilprecht Collection, 1945","https://iiif.micr.io/HgZBZ/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/49665
49672,Saucer,Artist/maker unknown,1736-1795,Qing Dynasty (1644-1911),Containers,Width: 5 3/16 inches (13.2 cm),Porcelain with underglaze blue decoration,,"Gift of Elise Robinson Paumgarten from the Sallie Crozer Hilprecht Collection, 1945","https://iiif.micr.io/NNWqp/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/49672
55039,Cup,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,2 11/16 × 3 3/8 inches (6.8 × 8.6 cm),Porcelain with overglaze enamel decoration (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/RtyKA/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55039
55047,Cup,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,2 × 3 1/2 inches (5.1 × 8.9 cm),Porcelain with overglaze enamel decoration (Famille noire),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/hYVrr/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55047
55092,Teapot,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,5 3/4 x 5 7/8 inches (14.6 x 14.9 cm),Porcelain with enamel decoration on the biscuit (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/wvdDi/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55092
55136,Quail,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Sculpture,6 1/2 x 4 7/8 inches (16.5 x 12.4 cm),Porcelain with enamel decoration on the biscuit (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/CeZcc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55136
55162,Vase,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,10 3/4 x 5 3/4 inches (27.3 x 14.6 cm),Porcelain with overglaze enamel decoration on the biscuit (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/dyoQw/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55162
55226,Vase,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,18 3/4 x 8 3/4 inches (47.6 x 22.2 cm),Porcelain with overglaze enamel and gilt decoration (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/dyXRB/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55226
55361,Bowl,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,3 1/2 x 7 1/2 inches (8.9 x 19.1 cm),Porcelain with overglaze enamel decoration on biscuit (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/twOGY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55361
55362,Bowl,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,3 3/4 x 8 3/8 inches (9.5 x 21.3 cm),Porcelain with overglaze enamel decoration (Famille verte),,"The Alfred and Margaret Caspary Memorial Gift, 1955","https://iiif.micr.io/cRbJg/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/55362
65164,Jar,Artist/maker unknown,Early 20th century,Qing Dynasty (1644-1911),Containers,7 3/8 × 6 5/16 inches (18.7 × 16 cm),"Glazed porcelain, monochrome",,"Gift of Carl Otto Kretzschmar von Kienbusch, 1969","https://iiif.micr.io/djEdF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/65164
86412,Horse,Artist/maker unknown,Late 6th - 7th century,Sui Dynasty (581-618) - Tang Dynasty (618-907),Sculpture,12 5/8 x 4 1/8 x 13 1/4 inches (32 x 10.5 x 33.7 cm),Earthenware with straw-colored glaze and pigments,,"Gift of Margaret Wasserman Levy, 1991","https://iiif.micr.io/cRTeY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/86412
90930,Animal-form Vessel (Huzi),Artist/maker unknown,3rd - 4th century,Western Jin Dynasty (265-317),Containers,10 x 8 1/4 inches (25.4 x 21 cm),Stoneware with green glaze and incised and relief decoration (Yue ware),,"Gift of Dr. Brian M. Salzberg, 1997","https://iiif.micr.io/zHoWv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/90930
114399,Bowl,Artist/maker unknown,1862-1874,Qing Dynasty (1644-1911),Containers,4 1/8 inches (10.5 cm),"Glazed porcelain with underglaze decoration, blue-and-white",,"Purchased with Museum funds, 1876","https://iiif.micr.io/gOMak/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/114399
129534,Candlestick,Artist/maker unknown,1821-1850,Qing Dynasty (1644-1911),Lighting,Height: 5 11/16 inches (14.5 cm),"Porcelain, monochrome",,"The Dr. Robert H. Lamborn Collection, 1903","https://iiif.micr.io/sRDIv/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/129534
130157,Vase (one of a pair),Artist/maker unknown,18th century,Qing Dynasty (1644-1911),Containers,14 3/4 x 8 1/2 inches (37.5 x 21.6 cm),"Glazed porcelain, monochrome, sang de beouf",,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/RArna/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/130157
134753,Bowl,Artist/maker unknown,1662-1722,Qing Dynasty (1644-1911),Containers,2 5/8 x 5 7/8 inches (6.7 x 15 cm),"Porcelain, underglaze blue and overglaze enamel (wucai) decoration (Jingdezhen ware)",,"Bequest of Edward S. Clarke, 1904","https://iiif.micr.io/sNHpw/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/134753
143550,Terminal Roof Tile,Artist/maker unknown,400-256 BCE,Zhou Dynasty (c. 1100-256 BCE),Plaques/Reliefs/Tiles,3 9/16 x 7 1/2 inches (9 x 19 cm),Earthenware with molded decoration,,"Purchased with the Special Oriental Fund, 1926","https://iiif.micr.io/RSXDh/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/143550
143556,Terminal Roof Tile,Artist/maker unknown,400-256 BCE,Zhou Dynasty (c. 1100-256 BCE),Plaques/Reliefs/Tiles,3 1/8 x 7 1/16 inches (8 x 18 cm),Earthenware with molded decoration,,"Purchased with the Special Oriental Fund, 1926","https://iiif.micr.io/UioMF/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/143556
156102,Model of a Stove,Artist/maker unknown,25-220,Eastern Han Dynasty (25-220),Tools/Equipment,4 15/16 x 9 3/8 inches (12.5 x 23.8 cm),Lead-glazed earthenware with relief decoration,,"Gift of Charles H. Ludington from the George Crofts Collection, 1925","https://iiif.micr.io/uBuiY/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/156102
160852,Dish,Artist/maker unknown,1736-1795,Qing Dynasty (1644-1911),Containers,"Diameter: 13 15/16 inches (35.4 cm)
Height: 3 1/8 inches (8 cm)",Porcelain with underglaze blue decoration,,"Bequest of John W. Pepper, 1935","https://iiif.micr.io/ZAEYc/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/160852
210258,Two-Part Chest and Stand,Artist/maker unknown,19th century,Qing Dynasty (1644-1911),Furniture/Furnishings,41 x 31 3/4 x 20 7/8 inches (104.1 x 80.6 x 53 cm),"Lacquer, brass",,"Gift of Major General and Mrs. William Crozier, 1944","https://iiif.micr.io/mJUcP/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/210258
220763,Model of a Granary,Artist/maker unknown,25-220,Eastern Han Dynasty (25-220),Tools/Equipment,9 1/8 x 7 1/2 inches (23.2 x 19.1 cm),Lead-glazed earthenware,,"The Samuel S. White 3rd and Vera White Collection, 1961","https://iiif.micr.io/SuRtV/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/220763
234783,Untitled,Artist/maker unknown,Early 20th century,Qing Dynasty (1644-1911) or later,Prints,"Image: 13 3/4 × 9 1/16 inches (35 × 23 cm)
Sheet: 17 13/16 × 11 7/8 inches (45.3 × 30.2 cm)",Stencil-colored woodcut,,"Gift of Carl Zigrosser, 1972","https://iiif.micr.io/lCpYD/full/^300,/0/default.jpg",https://www.philamuseum.org/collection/object/234783
