Object ID,Title,Period,Medium,Image,Image Download Link,Object URL,Artist
142,covered serving dish,ca. 1860–66,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP260315.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP260315.jpg,https://www.metmuseum.org/art/collection/search/2464,unknown
143,covered serving dish,ca. 1860–66,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP260313.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP260313.jpg,https://www.metmuseum.org/art/collection/search/2465,unknown
144,soup tureen,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258880.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258880.jpg,https://www.metmuseum.org/art/collection/search/2475,unknown
145,soup tureen,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258509.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258509.jpg,https://www.metmuseum.org/art/collection/search/2476,unknown
146,covered sugar bowl,1770–1830,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264251.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264251.jpg,https://www.metmuseum.org/art/collection/search/2487,unknown
147,covered sugar bowl,ca. 1790,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264522.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264522.jpg,https://www.metmuseum.org/art/collection/search/2492,unknown
148,covered sugar bowl,1879–83,earthenware,https://images.metmuseum.org/CRDImages/ad/original/ADA5322.jpg,https://images.metmuseum.org/CRDImages/ad/original/ADA5322.jpg,https://www.metmuseum.org/art/collection/search/2503,chelsea keramic art works
149,sugar bowl,1800–1815,porcelain,https://images.metmuseum.org/CRDImages/ad/original/129675.jpg,https://images.metmuseum.org/CRDImages/ad/original/129675.jpg,https://www.metmuseum.org/art/collection/search/2526,unknown
150,covered toddy jug,1792–96,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264262.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264262.jpg,https://www.metmuseum.org/art/collection/search/2542,unknown
151,covered sauce tureen,ca. 1786,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP225395.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP225395.jpg,https://www.metmuseum.org/art/collection/search/2546,unknown
152,tureen,1790–1800,porcelain,https://images.metmuseum.org/CRDImages/ad/original/171550.jpg,https://images.metmuseum.org/CRDImages/ad/original/171550.jpg,https://www.metmuseum.org/art/collection/search/2548,unknown
153,covered tureen,ca. 1860–66,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP260297.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP260297.jpg,https://www.metmuseum.org/art/collection/search/2549,unknown
154,covered urn,ca. 1800,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264519.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264519.jpg,https://www.metmuseum.org/art/collection/search/2552,unknown
155,covered urn,1785–1815,porcelain,https://images.metmuseum.org/CRDImages/ad/original/157754.jpg,https://images.metmuseum.org/CRDImages/ad/original/157754.jpg,https://www.metmuseum.org/art/collection/search/2553,unknown
156,covered urn,1785–1815,porcelain,https://images.metmuseum.org/CRDImages/ad/original/157755.jpg,https://images.metmuseum.org/CRDImages/ad/original/157755.jpg,https://www.metmuseum.org/art/collection/search/2554,unknown
157,covered vase,1790–1800,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264257.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264257.jpg,https://www.metmuseum.org/art/collection/search/2555,unknown
158,vase,1770–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP262502.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP262502.jpg,https://www.metmuseum.org/art/collection/search/2556,unknown
159,covered vase,1736–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264530.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264530.jpg,https://www.metmuseum.org/art/collection/search/2557,unknown
160,covered vase,1770–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP262501.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP262501.jpg,https://www.metmuseum.org/art/collection/search/2558,unknown
161,covered vase,1770–1800,porcelain,https://images.metmuseum.org/CRDImages/ad/original/150675.jpg,https://images.metmuseum.org/CRDImages/ad/original/150675.jpg,https://www.metmuseum.org/art/collection/search/2561,unknown
162,covered vase,1800–1900,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2571,unknown
163,covered vase,1800–1900,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2572,unknown
164,cream pitcher,ca. 1784,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP-26111-001.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP-26111-001.jpg,https://www.metmuseum.org/art/collection/search/2612,unknown
165,cup,ca. 1790,porcelain,https://images.metmuseum.org/CRDImages/ad/original/ADA4305.jpg,https://images.metmuseum.org/CRDImages/ad/original/ADA4305.jpg,https://www.metmuseum.org/art/collection/search/2770,unknown
166,cup,1770–1800,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264264.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264264.jpg,https://www.metmuseum.org/art/collection/search/2771,unknown
167,cup,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/103407.jpg,https://images.metmuseum.org/CRDImages/ad/original/103407.jpg,https://www.metmuseum.org/art/collection/search/2772,unknown
168,cup,1736–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP-26113-001.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP-26113-001.jpg,https://www.metmuseum.org/art/collection/search/2776,unknown
169,cup and saucer,1853–57,porcelain,https://images.metmuseum.org/CRDImages/ad/original/142737.jpg,https://images.metmuseum.org/CRDImages/ad/original/142737.jpg,https://www.metmuseum.org/art/collection/search/2777,unknown
170,cup and saucer,1800–1815,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2834,unknown
171,cup and saucer,1800–1815,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2835,unknown
172,cup and saucer,1800–1815,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2836,unknown
173,cup and saucer,1800–1815,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2837,unknown
174,cup and saucer,1800–1815,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2838,unknown
175,cup and saucer,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://www.metmuseum.org/art/collection/search/2868,unknown
176,cup and saucer,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://www.metmuseum.org/art/collection/search/2869,unknown
177,cup and saucer,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://www.metmuseum.org/art/collection/search/2870,unknown
178,cup and saucer,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258879.jpg,https://www.metmuseum.org/art/collection/search/2871,unknown
179,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2880,unknown
180,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2881,unknown
181,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2882,unknown
182,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2883,unknown
183,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2884,unknown
184,cup and saucer,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258903.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258903.jpg,https://www.metmuseum.org/art/collection/search/2885,unknown
185,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2886,unknown
186,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2887,unknown
187,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2897,unknown
188,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2898,unknown
189,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2899,unknown
190,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2900,unknown
191,cup and saucer,1785–90,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/2901,unknown
192,custard cup,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://www.metmuseum.org/art/collection/search/3033,unknown
193,custard cup,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://www.metmuseum.org/art/collection/search/3043,unknown
194,custard cup,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://www.metmuseum.org/art/collection/search/3044,unknown
195,custard cup,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258888.jpg,https://www.metmuseum.org/art/collection/search/3045,unknown
196,custard cup,1785–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP258889.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP258889.jpg,https://www.metmuseum.org/art/collection/search/3046,unknown
197,demitasse cup and saucer,ca. 1860–66,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/3102,unknown
198,demitasse cup and saucer,ca. 1860–66,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/3103,unknown
199,demitasse cup and saucer,ca. 1860–66,porcelain,no_image,unknown,https://www.metmuseum.org/art/collection/search/3104,unknown
200,dish,ca. 1830,tin-glazed earthenware,https://images.metmuseum.org/CRDImages/ad/original/DP248976.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP248976.jpg,https://www.metmuseum.org/art/collection/search/3208,unknown
201,dish,ca. 1830,tin-glazed earthenware,https://images.metmuseum.org/CRDImages/ad/original/DP248965.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP248965.jpg,https://www.metmuseum.org/art/collection/search/3209,unknown
202,dish,1780–90,porcelain,https://images.metmuseum.org/CRDImages/ad/original/78704.jpg,https://images.metmuseum.org/CRDImages/ad/original/78704.jpg,https://www.metmuseum.org/art/collection/search/3222,unknown
203,dish,1736–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264526.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264526.jpg,https://www.metmuseum.org/art/collection/search/3234,unknown
204,dish,1736–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP264525.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP264525.jpg,https://www.metmuseum.org/art/collection/search/3235,unknown
205,dish,ca. 1860–66,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP259238.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP259238.jpg,https://www.metmuseum.org/art/collection/search/3324,unknown
206,dish,1800–1815,porcelain,https://images.metmuseum.org/CRDImages/ad/original/129670.jpg,https://images.metmuseum.org/CRDImages/ad/original/129670.jpg,https://www.metmuseum.org/art/collection/search/3326,unknown
207,dish,ca. 1860–66,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP259240.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP259240.jpg,https://www.metmuseum.org/art/collection/search/3333,unknown
208,dish,ca. 1860–66,porcelain,https://images.metmuseum.org/CRDImages/ad/original/171502.jpg,https://images.metmuseum.org/CRDImages/ad/original/171502.jpg,https://www.metmuseum.org/art/collection/search/3334,unknown
209,dish,1736–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/121776.jpg,https://images.metmuseum.org/CRDImages/ad/original/121776.jpg,https://www.metmuseum.org/art/collection/search/3335,unknown
210,dish,1736–95,porcelain,https://images.metmuseum.org/CRDImages/ad/original/121777.jpg,https://images.metmuseum.org/CRDImages/ad/original/121777.jpg,https://www.metmuseum.org/art/collection/search/3336,unknown
211,dish,ca. 1860–66,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP260309.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP260309.jpg,https://www.metmuseum.org/art/collection/search/3339,unknown
212,dressing glass,1790–1800,lacquered wood,https://images.metmuseum.org/CRDImages/ad/original/122936.jpg,https://images.metmuseum.org/CRDImages/ad/original/122936.jpg,https://www.metmuseum.org/art/collection/search/3415,unknown
213,étagère,1897–1905,"wicker, wood",no_image,unknown,https://www.metmuseum.org/art/collection/search/3554,heywood brothers and wakefield company
214,ewer,1800–1810,porcelain,https://images.metmuseum.org/CRDImages/ad/original/DP276511.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP276511.jpg,https://www.metmuseum.org/art/collection/search/3558,unknown
215,fan,ca. 1800–1810,carved and pierced ivory,https://images.metmuseum.org/CRDImages/ad/original/10A_043R4.jpg,https://images.metmuseum.org/CRDImages/ad/original/10A_043R4.jpg,https://www.metmuseum.org/art/collection/search/3583,unknown
216,platter and rack,1800–1830,porcelain,https://images.metmuseum.org/CRDImages/ad/original/ADA2990.jpg,https://images.metmuseum.org/CRDImages/ad/original/ADA2990.jpg,https://www.metmuseum.org/art/collection/search/3686,unknown
217,barrel,ca. 1750,tin-glazed earthenware,https://images.metmuseum.org/CRDImages/ad/original/DP245575.jpg,https://images.metmuseum.org/CRDImages/ad/original/DP245575.jpg,https://www.metmuseum.org/art/collection/search/3759,unknown
218,flower pot,1770–1800,porcelain,https://images.metmuseum.org/CRDImages/ad/original/148993.jpg,https://images.metmuseum.org/CRDImages/ad/original/148993.jpg,https://www.metmuseum.org/art/collection/search/3761,unknown
219,flower pot,1770–1800,porcelain,https://images.metmuseum.org/CRDImages/ad/original/148993.jpg,https://images.metmuseum.org/CRDImages/ad/original/148993.jpg,https://www.metmuseum.org/art/collection/search/3762,unknown
220,high chest of drawers,1710–25,"painted white pine, poplar, basswood",https://images.metmuseum.org/CRDImages/ad/original/DT207870.jpg,https://images.metmuseum.org/CRDImages/ad/original/DT207870.jpg,https://www.metmuseum.org/art/collection/search/4281,unknown
